PROJECTNAME,TRIP_CODE,SAMPLEDEPTH_M,SAMPLEDATELOCAL,SALINITY_PSU,SALINITY_FLAG,SALINITY_COMMENTS,SILICATE_UMOLL,SILICATE_FLAG,NITRATE_UMOLL,NITRATE_FLAG,PHOSPHATE_UMOLL,PHOSPHATE_FLAG,AMMONIUM_UMOLL,AMMONIUM_FLAG,NITRITE_UMOLL,NITRITE_FLAG,NUTRIENT_COMMENTS,DIC_UMOLKG,CARBON_FLAG,CARBON_COMMENTS,TALKALINITY_UMOLKG,ALKALINITY_FLAG,ALKALINITY_COMMENTS,OXYGEN_UMOLL,OXYGEN_FLAG,OXYGEN_COMMENTS,MICROBIOMESAMPLE_ID
NRS,MAI20210106,75,2021-01-07 10:20:00,35.336,1,,3.3,1,8.8,1,0.69,1,0,6,0.23,1,,,9,,,9,,217.8,1,,
NRS,DAR20200204_0030,10,2020-02-04 10:00:00,34.257,1,,4.2,1,0.5,1,0.2,1,0.14,1,0.17,1,,1963.92,1,,2249.39,1,,,9,,
NRS,YON20210127,26,2021-01-27 11:29:00,34.801,1,,0.7,1,0.1,1,0,6,0.08,1,0,6,,,9,,,9,,,9,,
NRS,NSI20180817,30,2018-08-17 10:45:00,35.622,1,,,0,,0,,0,,0,,0,,2033.57,1,,2338.59,1,,,9,,
NRS,DAR20190213_2130,10,2019-02-14 07:08:00,34.071,1,,,0,,0,,0,,0,,0,,1987.77,1,,2256.09,1,,,9,,
NRS,NSI20191024,20,2019-10-24 11:15:00,35.503,1,,0,6,0,6,0.09,1,,0,0,6,,,9,,,9,,,9,,
NRS,DAR20180509,10,2018-05-10 07:22:00,33.08,1,,5.9,1,0.3,1,0.22,1,0.13,1,0,6,,1932.99,1,,2210.11,1,,,9,,
NRS,ROT20181130,20,2018-11-30 10:40:00,35.787,1,,,0,,0,,0,,0,,0,,2070.02,1,,2354.86,1,,242.4,1,,
NRS,KAI20191127,10,2019-11-27 14:50:00,35.821,1,,,0,,0,,0,,0,,0,,2108.61,1,,2358.62,1,,,9,,
NRS,NSI20200720,57,2020-07-20 11:15:00,35.631,1,,1.2,1,1.4,1,0.2,1,,0,0.13,1,,2046.45,1,,2333.87,1,,,9,,
NRS,YON20200611,10,2020-06-12 09:34:00,35.265,1,,2.2,1,0,6,0.08,1,0,6,0,6,,1995.34,1,,2296.28,1,,,9,,
NRS,MAI20190320,85,2019-03-21 10:05:00,35.286,1,,,0,,0,,0,,0,,0,,2110.35,1,,2328.94,1,,208.5,1,,http://hdl.handle.net/102.100.100/139904
NRS,YON20200802,20,2020-08-03 09:20:00,35.393,1,,0.9,1,0,6,0.1,1,,0,0,6,Samples overfilled & parafilmed,2005.6,1,,2316.37,1,,,9,,
NRS,NSI20201022,50,2020-10-22 11:00:00,35.56,1,,,0,,0,,0,,0,,0,,2104.32,1,,2334.25,1,,,9,,
NRS,NSI20190416,50,2019-04-16 10:55:00,35.525,1,,1.8,1,4.8,1,0.41,1,0.25,1,0.42,1,,2065.83,1,,2329.86,1,,,9,,http://hdl.handle.net/102.100.100/139932
NRS,KAI20210202,40,2021-02-03 07:20:00,35.483,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,PHB20190626,20,2019-06-27 11:09:00,35.552,1,,0.9,1,1.3,1,0.19,1,0.76,1,0.2,1,,2044.19,1,,2332.44,1,,,9,,
NRS,YON20191202,20,2019-12-03 10:20:00,35.489,1,,0.7,1,0,6,0.07,1,0,6,0,6,,2015.65,1,,2322.51,1,,,9,,
NRS,YON20210513,26,2021-05-13 11:11:00,,0,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,KAI20210505,20,2021-05-06 08:20:00,35.907,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,KAI20210505,40,2021-05-06 08:20:00,35.927,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,PHB20100702,20,2010-07-02 11:50:00,35.454,1,,,0,,0,,0,,0,,0,,2046.51,1,,2328.32,1,,,9,,
NRS,PHB20100702,75,2010-07-02 11:50:00,35.449,1,,,0,,0,,0,,0,,0,,2085.26,1,,2326.1,1,,,9,,
NRS,KAI20111115,50,2011-11-15 11:45:00,35.934,1,,,0,,0,,0,,0,,0,,2092.36,1,,2355.58,1,,,9,,
NRS,MAI20120820,82,2012-08-20 11:30:00,35.283,1,,,0,,0,,0,,0,,0,,2097.78,1,,2324.24,1,,272.3,1,,http://hdl.handle.net/102.100.100/27013
NRS,NSI20120912,10,2012-09-12 10:35:00,35.519,1,,,0,,0,,0,,0,,0,,2008.49,1,,2328.39,1,,,9,,http://hdl.handle.net/102.100.100/27198
NRS,NSI20130418,10,2013-04-18 11:05:00,35.261,1,,,0,,0,,0,,0,,0,,1979.23,2,WOCE - questionable data,2311.06,1,,,9,,http://hdl.handle.net/102.100.100/27234
NRS,ROT20120523,0,2012-05-23 12:37:00,35.22,1,,,0,,0,,0,,0,,0,,2007.11,1,,2309.77,1,,,9,,
NRS,ESP20120910,40,2012-09-10 06:05:00,35.452,1,,,0,,0,,0,,0,,0,,2044.54,1,,2325.73,1,WOCE - average of duplicates,1.4,1,,
NRS,PHB20121218,75,2012-12-18 22:31:00,35.341,1,,,0,,0,,0,,0,,0,,2114.99,1,,2324.69,1,WOCE - average of duplicates,,9,,http://hdl.handle.net/102.100.100/27412
NRS,PHB20110619,75,2011-06-20 09:49:00,35.478,1,,1.9,1,6.5,1,0.48,1,0.36,1,,9,,,9,WOCE - no data,,9,WOCE - no data,,9,,
NRS,MAI20090506,20,2009-05-06 11:40:00,35.519,1,,0.4,1,1.8,1,0.18,1,0.05,1,,9,,,9,,,9,,249.2,1,,
NRS,PHB20090623,40,2009-06-24 09:25:00,35.527,1,,2.3,1,5.5,1,0.47,1,0.27,1,,9,,2059.82,1,,2326.33,1,WOCE - average of duplicates,,9,,
NRS,MAI20110812,0,2011-08-12 11:10:00,35.212,1,,,0,,0,,0,,0,,0,,2096.19,1,,2322,1,,267.1,1,,
NRS,PHB20100218,40,2010-02-20 09:20:00,35.481,1,,,0,,0,,0,,0,,0,,2035.7,1,,2323,1,,,9,,
NRS,PHB20091011,20,2009-10-12 09:43:00,35.47,1,,,0,,0,,0,,0,,0,,2040.51,1,,2327.09,1,,,9,,
NRS,PHB20110203,0,2011-02-04 10:13:00,35.446,1,,,0,,0,,0,,0,,0,,2008.76,1,,2323.06,1,,,9,,
NRS,KAI20090205,75,2009-02-05 13:20:00,,9,,,0,,0,,0,,0,,0,,2122.92,1,,2354.81,1,,,9,,
NRS,MAI20120524,10,2012-05-24 11:45:00,35.412,2,,1.8,1,2.1,1,0.12,1,0.14,1,,9,,2088.32,1,,2327.63,1,WOCE - average of duplicates,251.5,1,,http://hdl.handle.net/102.100.100/35737
NRS,MAI20090820,0,2009-08-20 11:45:00,35.227,1,,1.1,1,3.1,1,0.35,1,0.16,1,,9,,2089.9,1,,2321.81,1,,,9,,
NRS,NSI20111013,57,2011-10-13 10:45:00,35.476,1,,2.4,1,7.5,1,0.54,1,0.09,1,,9,,2090.1,1,,2326.28,1,,,9,,
NRS,PHB20091110,40,2009-11-11 10:00:00,35.463,1,,1.8,1,4,1,0.39,1,0.51,1,,9,,2088.3,1,,2324.88,1,,,9,,
NRS,PHB20110228,10,2011-03-01 09:45:00,35.486,1,,0.4,1,0.1,1,0.1,1,0,1,,9,,,9,,,9,,,9,,
NRS,MAI20100505,80,2010-05-05 11:45:00,35.519,1,,1.2,1,1.5,1,0.25,1,0.29,1,,9,,2075.07,1,,2332.46,1,,243.1,1,,
NRS,PHB20100817,100,2010-08-18 09:45:00,35.511,1,,1.8,1,4.2,1,0.34,1,0.59,1,,9,,2069.36,1,,2327.76,1,WOCE - average of duplicates,,9,,
NRS,KAI20110223,40,2011-02-23 10:45:00,,9,,0.7,1,3.2,1,0.33,1,0,1,,9,,,9,,,9,,,9,,
NRS,MAI20110407,20,2011-04-07 10:45:00,35.33,1,,0.7,1,1.6,1,0.24,1,0.24,1,,9,,,9,,,9,,255.4,1,,
NRS,PHB20121218,75,2012-12-18 22:31:00,35.341,1,,3.8,1,9.2,1,0.76,1,0.07,1,,9,,2114.99,1,,2324.69,1,WOCE - average of duplicates,,9,,http://hdl.handle.net/102.100.100/27412
NRS,NSI20130418,50,2013-04-18 11:05:00,35.594,1,,1.2,1,5.3,1,0.44,1,0.1,1,,9,,2073.05,2,WOCE - questionable data,2333.25,1,,,9,,http://hdl.handle.net/102.100.100/27238
NRS,MAI20130424,40,2013-04-24 11:05:00,35.362,1,,0.3,1,1.2,1,0.35,1,0.29,1,,9,,,9,,,9,,240.1,1,,http://hdl.handle.net/102.100.100/27059
NRS,MAI20100527,40,2010-05-27 09:45:00,35.47,1,,,0,,0,,0,,0,,0,,,9,,,9,,247.1,1,,
NRS,MAI20100505,20,2010-05-05 12:00:00,35.515,1,,,0,,0,,0,,0,,0,,,9,,,9,,243.6,1,,
NRS,NSI20091215,20,2009-12-16 09:15:00,35.565,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,ROT20130321,10,2013-03-21 11:49:00,35.505,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,NSI20131212,0,2013-12-12 11:45:00,35.722,1,,,0,,0,,0,,0,,0,,2026.92,1,,2335.44,1,,,9,,http://hdl.handle.net/102.100.100/27281
NRS,ROT20130517,10,2013-05-17 10:15:00,35.359,1,,1.6,1,0.2,1,0.12,1,0.21,1,,9,,,9,,,9,,,9,,
NRS,PHB20131020,100,2013-10-21 22:45:00,35.297,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/27464
NRS,PHB20130915,10,2013-09-16 10:25:00,35.513,1,,,9,,1,,9,,9,,9,no samples taken; rosette failure,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/27457
NRS,YON20131114,0,2013-11-14 13:10:00,35.545,1,,,0,,0,,0,,0,,0,,1993.43,1,,2325.62,1,,,9,,
NRS,NSI20140404,50,2014-04-04 11:15:00,35.471,1,,,0,,0,,0,,0,,0,,2051.84,1,,2325.67,1,,,9,,http://hdl.handle.net/102.100.100/27304
NRS,YON20140527,26,2014-05-27 13:44:00,35.292,1,,0.1,1,0.2,1,0.06,1,0.18,1,,9,,1977.88,1,,2300.03,1,,,9,,
NRS,MAI20140807,85,2014-08-07 13:23:00,35.311,1,,,0,,0,,0,,0,,0,,2098.94,1,,2326.28,1,,255.8,1,,http://hdl.handle.net/102.100.100/27136
NRS,KAI20141029,40,2014-11-29 12:56:00,35.965,1,,0.5,1,0,1,0.17,1,0.12,1,,9,,,9,,,9,,,9,,
NRS,ROT20140919,0,2014-09-19 13:30:00,35.237,1,,,0,,0,,0,,0,,0,,2018.59,1,,2315.3,1,WOCE - average of duplicates,,9,,
NRS,PHB20150225,40,2015-02-26 12:51:00,35.487,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,ROT20150128,46,2015-01-28 11:07:00,35.765,1,,,0,,0,,0,,0,,0,,2053.73,1,,2342.79,1,,,9,,
NRS,DAR20150804_0130,10,2015-08-04 11:05:00,34.908,1,,,0,,0,,0,,0,,0,,2024.13,1,,2315.02,1,,,9,,
NRS,DAR20150804_0430,0,2015-08-04 14:01:00,34.849,1,,,0,,0,,0,,0,,0,,2008.77,1,,2331.87,1,,,9,,
NRS,KAI20150629,75,2015-06-30 07:40:00,36.041,1,,0.7,1,0.5,1,0.13,1,0.13,1,,9,,2117.03,1,,2366.47,1,,,9,,http://hdl.handle.net/102.100.100/21985
NRS,NSI20150731,10,2015-07-31 11:10:00,35.664,1,,0.5,1,0,1,0.11,1,0.31,1,,9,,2017.84,1,,2335.02,1,,,9,,http://hdl.handle.net/102.100.100/21941
NRS,MAI20151118,75,2015-11-19 10:45:00,35.236,1,,4.1,1,9.1,1,0.78,1,0.05,1,,9,,2115.42,1,,2316.43,1,,230.5,1,,http://hdl.handle.net/102.100.100/21932
NRS,MAI20151001,30,2015-10-01 11:30:00,35.166,2,,1,1,2.1,1,0.37,1,0.49,1,,9,air bubble in DO samples;,2083.41,1,,2317.48,1,,287,2,,
NRS,PHB20150630,20,2015-06-30 12:00:00,35.601,1,,,0,,0,,0,,0,,0,,2036.32,1,,2333.85,1,,,9,,
NRS,YON20150825,26,2015-08-25 12:00:00,35.585,1,,1.3,1,0,1,0.07,1,0,1,,9,,2002.12,1,,2325.62,1,WOCE - average of duplicates,,9,,http://hdl.handle.net/102.100.100/22001
NRS,NSI20160318,10,2016-03-18 11:29:00,35.531,1,,,0,,0,,0,,0,,0,,1992.89,1,,2326.11,1,,,9,,http://hdl.handle.net/102.100.100/34263
NRS,MAI20160428,20,2016-04-28 12:51:00,35.636,1,,0.5,1,0.2,1,0.1,1,0.07,1,,0,,,9,,,9,,243.9,1,,http://hdl.handle.net/102.100.100/34789
NRS,DAR20150803_2230,10,2015-08-04 08:02:00,34.877,1,,5.8,1,0.1,1,0.33,1,0.08,1,,9,,,9,WOCE - no data - no result,2305.05,1,,,9,,
NRS,ROT20150827,47,2015-08-27 14:06:00,35.469,1,,,0,0.1,1,0.06,1,0.13,1,,0,,2042.7,1,,2323.08,1,,,9,,http://hdl.handle.net/102.100.100/21951
NRS,PHB20170821,50,2017-08-21 10:15:00,35.608,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,NSI20170516,0,2017-05-16 11:10:00,35.508,1,,1,1,0,6,0.05,1,0.06,1,0,6,,2004.39,1,,2327.67,1,,,9,,http://hdl.handle.net/102.100.100/35454
NRS,MAI20180116,60,2018-01-17 10:50:00,35.341,1,,,0,,0,,0,,0,,0,,,9,,,9,,226.7,1,,
NRS,NSI20180417,10,2018-04-17 11:10:00,35.171,1,,,0,,0,,0,,0,,0,,1973.14,1,,2302.76,1,,,9,,
NRS,MAI20170626,50,2017-06-27 10:35:00,35.269,1,,0.8,1,3.5,1,0.34,1,0,6,0,6,,2103.85,1,,2324.35,1,,258.2,1,,http://hdl.handle.net/102.100.100/35433
NRS,YON20170816,26,2017-08-16 10:59:00,35.479,1,,,0,,0,,0,,0,,0,,1993.98,1,,2315.14,1,,,9,,http://hdl.handle.net/102.100.100/139986
NRS,PHB20170205,60,2017-02-06 11:20:00,35.521,1,,,0,,0,,0,,0,,0,,2095.35,1,,2331.38,1,,,9,,
NRS,MAI20170601,20,2017-06-02 10:38:00,35.269,1,,,0,,0,,0,,0,,0,,,9,,,9,,251.2,1,,http://hdl.handle.net/102.100.100/35426
NRS,MAI20170323,40,2017-03-24 11:00:00,35.555,1,,,0,,0,,0,,0,,0,,,9,,,9,,238.3,1,,
NRS,PHB20171024,50,2017-10-25 09:40:00,35.469,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,PHB20170614,30,2017-06-15 10:40:00,35.724,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,ROT20170303,46,2017-03-03 12:25:00,35.78,1,,2,1,0.2,1,0.08,1,0.16,1,,0,,2059.72,1,,2344.71,1,,,9,,http://hdl.handle.net/102.100.100/35525
NRS,DAR20190214_0330,0,2019-02-14 13:02:00,34.108,1,,11,1,4.2,1,0.66,1,0.13,1,0.8,1,,1982.31,1,,2253.06,1,,,9,,
NRS,ROT20200304,30,2020-03-04 10:09:00,36.046,1,,,0,,0,,0,,0,,0,,,9,,,9,,209.5,1,,
NRS,MAI20200928,10,2020-09-29 09:35:00,35.191,1,,,0,,0,,0,,0,,0,,2093.91,1,,2321.83,1,WOCE - average of duplicates,289.2,1,,
NRS,PHB20200831,40,2020-09-01 10:00:00,35.626,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,PHB20200831,40,2020-09-01 10:00:00,35.626,1,,0.9,1,2.4,1,0.27,1,0.22,1,0.25,1,,,9,,,9,,,9,,
NRS,ROT20180620,0,2018-06-20 11:09:00,35.361,1,,2.3,1,0,6,0.11,1,0.16,1,,0,,2024.35,1,,2322.13,1,,221.3,1,,http://hdl.handle.net/102.100.100/139807
NRS,ROT20180620,46,2018-06-20 11:09:00,35.447,1,,2,1,0.3,1,0.14,1,0.16,1,,0,,2048.76,1,,2327.72,1,,224.1,1,,http://hdl.handle.net/102.100.100/139969
NRS,PHB20191118,10,2019-11-19 09:39:00,35.622,1,,0,6,0,6,0.11,1,0.16,1,0,6,,,9,,,9,,,9,,
NRS,YON20201120,26,2020-11-20 11:57:00,35.346,1,,0.9,1,0,6,0.08,1,0.06,1,0,6,,,9,,,9,,,9,,
NRS,ROT20180921,20,2018-09-21 11:00:00,35.562,1,,1.3,1,0,6,0.11,1,0.42,1,0,6,,2054.35,1,,2341.4,1,WOCE - average of duplicates,243.7,1,,
NRS,KAI20181204,100,2018-12-04 16:00:00,36.07,1,,,0,,0,,0,,0,,0,,2121.87,1,,2371.29,1,WOCE - average of duplicates,,9,,http://hdl.handle.net/102.100.100/139885
NRS,PHB20190121,100,2019-01-22 10:00:00,35.278,1,,,0,,0,,0,,0,,0,,2128.82,1,,2320.49,1,,,9,,http://hdl.handle.net/102.100.100/139955
NRS,MAI20200909,40,2020-09-10 09:30:00,35.253,1,,1.5,1,3.8,1,0.41,1,0.09,1,0.32,1,,,9,,,9,,268.9,1,,
NRS,NSI20190416,0,2019-04-16 10:55:00,35.144,1,,0.7,1,0,6,0,6,0.14,1,0,6,,1979.54,1,,2299.88,1,,,9,,http://hdl.handle.net/102.100.100/139770
NRS,DAR20200922_0330,17,2020-09-22 13:00:00,35.836,1,,,0,,0,,0,,0,,0,,2038.56,1,,2332.9,1,,,9,,
NRS,PHB20190626,10,2019-06-27 11:09:00,35.553,1,,0.8,1,1.4,1,0.19,1,0.77,1,0.21,1,,,9,,,9,,,9,,
NRS,MAI20191121,30,2019-11-22 10:01:00,35.068,1,,,0,,0,,0,,0,,0,,2099.84,1,,2312.13,1,,270.5,1,,
NRS,ROT20210407,0,2021-04-07 10:52:00,35.538,1,,,0,,0,,0,,0,,0,,,9,,,9,,174.4,1,,
NRS,MAI20101027,0,2010-10-27 13:05:00,34.986,1,,,0,,0,,0,,0,,0,,2048.23,1,,2301.46,1,,291.4,1,,
NRS,KAI20110223,10,2011-02-23 10:45:00,,9,,,0,,0,,0,,0,,0,,2090.02,1,,2353.2,1,,,9,,
NRS,KAI20110223,50,2011-02-23 10:45:00,,9,,,0,,0,,0,,0,,0,,2121.55,1,,2342.02,1,,,9,,
NRS,PHB20110329,50,2011-03-30 09:48:00,35.556,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,KAI20111219,30,2011-12-20 09:45:00,35.786,1,,,0,,0,,0,,0,,0,,2085.81,1,,2347.43,1,,,9,,
NRS,PHB20130227,40,2013-02-27 21:03:00,35.369,1,,,0,,0,,0,,0,,0,,2109.26,2,WOCE - questionable data,2320.38,1,,,9,,
NRS,KAI20100721,10,2010-07-22 07:15:00,,9,,,0,,0,,0,,0,,0,,2098.28,1,,2356.97,1,,,9,,
NRS,NSI20100411,20,2010-04-12 08:50:00,35.27,1,,0.3,1,0.2,1,0.08,1,0.03,1,,9,,,9,,,9,,,9,,
NRS,MAI20090506,10,2009-05-06 03:00:00,35.517,1,,0.5,1,1.8,1,0.16,1,0.03,1,,9,,2068.93,1,,2329.84,1,WOCE - average of duplicates,,9,,
NRS,NSI20091006,10,2009-10-07 09:22:00,,9,,0,1,0,1,0.06,1,0.18,1,,9,,1988.02,1,,2307.05,1,WOCE - average of duplicates,,9,,
NRS,YON20120112,26,2012-01-12 11:45:00,35.109,1,,,0,,0,,0,,0,,0,,1970.92,1,,2296.82,1,,,9,,
NRS,ESP20100629,20,2010-06-29 10:20:00,35.806,1,,,0,,0,,0,,0,,0,,2061.9,1,,2350.01,1,,1.1,1,,
NRS,ROT20110527,20,2011-05-27 09:50:00,35.209,1,,,0,,0,,0,,0,,0,,2008.46,1,,2308.16,1,,,9,,
NRS,NSI20110816,10,2011-08-16 10:15:00,,9,,,0,,0,,0,,0,,0,,2024.14,1,,2335.11,1,,,9,,
NRS,NSI20110623,30,2011-06-23 10:40:00,35.499,1,,,0,,0,,0,,0,,0,,2005.22,1,,2325.32,1,,,9,,
NRS,KAI20110319,20,2011-03-20 09:45:00,35.708,1,,0.2,1,0.3,1,0.15,1,0,1,,9,,,9,,,9,,,9,,
NRS,ROT20091222,0,2009-12-22 10:15:00,35.748,1,,1.3,1,0,1,0.09,1,0.04,1,,9,,2043.8,1,,2346.55,1,,,9,,
NRS,NSI20091101,0,2009-11-02 09:17:00,,9,,0.2,1,0,1,0.07,1,0.19,1,,9,,1992.37,1,,2308.02,1,,,9,,
NRS,ROT20100820,10,2010-08-20 14:45:00,35.541,1,,2.4,1,0,1,0.09,1,0.06,1,,9,,,9,,,9,,,9,,
NRS,ESP20101013,48,2010-10-13 08:30:00,35.78,1,,0,1,0.1,1,0.02,1,,0,,9,,2059.95,1,,2347.05,1,,1.4,1,,
NRS,YON20110118,0,2011-01-18 11:45:00,29.66,1,,30.1,1,0.2,1,0.29,1,0.03,1,,9,,1786.2,1,WOCE - average of duplicates,2056.08,1,,,9,,
NRS,YON20111027,26,2011-10-27 13:59:00,35.305,1,,0.1,1,0,1,0.05,1,0.08,1,,9,,1993.79,1,,2309.38,1,,,9,,
NRS,NSI20101018,30,2010-10-18 09:15:00,35.424,1,,1,1,0.2,1,0.24,1,0.35,1,,9,,2012.53,1,,2319.13,1,,,9,,
NRS,PHB20130227,40,2013-02-27 21:03:00,35.369,1,,3.9,1,8.3,1,0.74,1,0.21,1,,9,,2109.26,2,WOCE - questionable data,2320.38,1,,,9,,
NRS,DAR20121208_2330,10,2012-12-09 09:00:00,34.523,1,,6.6,1,0,1,0.25,1,0.07,1,,9,,1994.55,1,,2286.14,1,,,9,,
NRS,MAI20111026,40,2011-10-26 11:15:00,35.252,1,,,0,,0,,0,,0,,0,,,9,,,9,,277.6,1,,
NRS,ROT20111221,30,2011-12-21 16:00:00,35.395,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,KAI20100112,40,2010-01-13 07:15:00,35.526,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,ROT20101215,30,2010-12-15 10:35:00,35.652,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,
NRS,PHB20130514,100,2013-05-15 09:55:00,35.485,1,,2.2,1,6.9,1,0.58,1,0.18,1,,9,,2088.26,1,,2326.68,1,,,9,,http://hdl.handle.net/102.100.100/27434
NRS,MAI20131117,82,2013-11-18 11:05:00,35.298,1,,,0,,0,,0,,0,,0,,2099.41,1,,2324.37,1,,262,2,,http://hdl.handle.net/102.100.100/27096
NRS,DAR20130617_1830,0,2013-06-17 19:30:00,34.134,1,,6.2,1,0,1,0.23,1,0.07,1,,9,,1963.39,1,,2261.5,1,WOCE - average of duplicates,,9,,
NRS,MAI20130528,30,2013-05-28 11:11:00,35.408,1,,,0,,0,,0,,0,,0,,2096.37,1,,2328.44,1,,265.4,2,,
NRS,NSI20130913,20,2013-09-13 10:30:00,35.569,1,,0.7,1,0,1,0.11,1,0.06,1,,9,,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/27265
NRS,NSI20140404,30,2014-04-04 11:15:00,35.399,1,,,0,,0,,0,,0,,0,,1999.28,1,,2319.49,1,,,9,,http://hdl.handle.net/102.100.100/27302
NRS,PHB20141112,30,2014-11-13 11:00:00,35.573,1,,,0,,0,,0,,0,,0,,,9,WOCE - no data,,9,,,9,,
NRS,NSI20150304,50,2015-03-04 11:35:00,35.504,1,,,0,,0,,0,,0,,0,,2012.71,1,,2324.04,1,,,9,,http://hdl.handle.net/102.100.100/27364
NRS,KAI20150408,30,2015-04-09 07:40:00,35.837,1,,0.3,1,0,1,0.1,1,0.11,1,,9,,2096.43,1,,2356.44,1,WOCE - average of duplicates,,9,,
NRS,DAR20151117,19,2015-11-18 08:53:00,,9,no result,6.2,1,0.1,1,0.18,1,0.9,1,,9,salinity samples lost ,2033.07,1,,2330.01,1,,,9,,http://hdl.handle.net/102.100.100/34218
NRS,YON20160823,0,2016-08-23 12:00:00,35.628,1,,1.5,1,0,6,0.1,1,0.27,1,0,6,,2008.37,1,,2322.17,1,,,9,,
NRS,ROT20160413,47,2016-04-13 10:31:00,36.159,1,,,0,,0,,0,,0,,0,,2081.79,1,,2355.05,1,,214.8,1,,http://hdl.handle.net/102.100.100/34168
NRS,NSI20160318,50,2016-03-18 11:29:00,35.664,1,,,0,,0,,0,,0,,0,,2091.13,1,,2338.95,1,,,9,,http://hdl.handle.net/102.100.100/34267
NRS,NSI20160412,0,2016-04-12 11:40:00,35.535,1,,0.7,1,0,6,0.06,1,0,6,0,6,,1990.28,1,,2327.06,1,WOCE - average of duplicates,,9,,http://hdl.handle.net/102.100.100/34244
NRS,PHB20151115,25,2015-11-16 10:28:00,35.404,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/21912
NRS,MAI20160831,60,2016-08-31 11:15:00,35.221,1,,,0,,0,,0,,0,,0,,,9,,,9,,268.2,1,,
NRS,PHB20151215,10,2015-12-16 10:05:00,,9,no sample taken - too rough,0.3,1,0.1,1,0.12,1,0.17,1,,9,no samples taken too rough,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/34195
NRS,PHB20160502,40,2016-05-03 09:53:00,35.61,1,,2.3,1,4.9,1,0.42,1,0,6,0.47,1,,2071.78,1,,2332.11,1,,,9,,
NRS,PHB20151013,25,2015-10-14 10:28:00,35.65,1,,,0,,0,,0,,0,,0,,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/21900
NRS,PHB20170821,60,2017-08-21 10:15:00,35.608,1,,2.2,1,4.7,1,0.41,1,0.28,1,0.26,1,,2080.33,1,,2337.58,1,,,9,,
NRS,PHB20180326,50,2018-03-27 11:05:00,35.472,1,,3,1,7.8,1,0.64,1,0.55,1,0.48,1,,,9,,,9,,,9,,
NRS,NSI20171219,40,2017-12-19 11:44:00,35.568,1,,1.8,1,4.1,1,0.37,1,0.12,1,0.15,1,,,9,,,9,,,9,,
NRS,MAI20170104,50,2017-01-05 11:50:00,35.257,1,,,0,,0,,0,,0,,0,,2086.26,1,,2319.96,1,,,9,,http://hdl.handle.net/102.100.100/35403
NRS,MAI20170104,75,2017-01-05 11:50:00,35.261,1,,2,1,4.9,1,0.41,1,0,6,,0,,2100.83,1,,2320.77,1,,,9,,http://hdl.handle.net/102.100.100/35404
NRS,NSI20180417,57,2018-04-17 11:10:00,35.431,1,,1.5,1,4,1,0.29,1,0,6,0,6,,2042.16,1,,2325.7,1,,,9,,
NRS,YON20170705,10,2017-07-05 11:20:00,35.263,1,,,0,,0,,0,,0,,0,,1987.09,1,,2289.5,1,,,9,,http://hdl.handle.net/102.100.100/35573
NRS,KAI20170518,75,2017-05-18 13:20:00,36.003,1,,,0,,0,,0,,0,,0,,2113.81,1,,2367.79,1,,,9,,http://hdl.handle.net/102.100.100/35392
NRS,PHB20170517,75,2017-05-18 09:50:00,35.631,1,,,0,,0,,0,,0,,0,,2079.1,1,,2335.14,1,,,9,,http://hdl.handle.net/102.100.100/35494
NRS,PHB20170614,20,2017-06-15 10:40:00,35.725,1,,,0,,0,,0,,0,,0,,2059.2,1,,2339.71,1,,,9,,
NRS,PHB20170716,50,2017-07-17 10:00:00,35.651,1,,1.2,1,1,1,0.21,1,0.98,1,0.2,1,,,9,,,9,,,9,,http://hdl.handle.net/102.100.100/35505
NRS,DAR20180209_0630,18,2018-02-09 16:00:00,32.898,1,,4.6,1,1.4,1,0.23,1,0.17,1,0.5,1,,1895.25,1,,2176.69,1,WOCE - average of duplicates,,9,,
NRS,MAI20180627,20,2018-06-28 09:50:00,35.323,1,,,0,,0,,0,,0,,0,,,9,,,9,,257.3,1,,
