TRIP_CODE,SAMPLE_CODE,SAMPLEDEPTH_M,SAMPLEDATELOCAL,REPLICATE,PROCHLOROCOCCUS_CELLSML,SYNECOCHOCCUS_CELLSML,PICOEUKARYOTES_CELLSML,PROCHLOROCOCCUS_FLAG,SYNECOCHOCCUS_FLAG,PICOEUKARYOTES_FLAG,PICO_COMMENTS,ANALYSIS_LOCATION,ANALYSIS_DATE,ANALYST_NAME,TEMP_THAWED_DEGC,INTERNAL_STANDARD,INSTRUMENT_BRAND_MODEL,INSTRUMENT_SERIAL_NUMBER,LASER_NM,MODE_TYPE,ANALYSIS_VOLUME_UL,FLOW_RATE_UL_PER_MIN,ANALYSIS_TIME_MINUTES,BATCH_COMMENTS
PHB20190729,NRSPHB20190729_PHYCYT010_01,10,2019-07-29 10:24:00,1,455.3,14569.63,5392.59,1,1,1,,CSIRO,2020-05-28 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190729,NRSPHB20190729_PHYCYT000_01,0,2019-07-29 10:24:00,1,476.74,13425.31,5154.68,1,1,1,,CSIRO,2020-05-28 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190729,NRSPHB20190729_PHYCYT025_01,25,2019-07-29 10:24:00,1,409,12681.73,6561.9,1,1,1,,CSIRO,2020-05-28 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190729,NRSPHB20190729_PHYCYT050_01,50,2019-07-29 10:24:00,1,179.5,5214.71,21205.25,1,1,1,,CSIRO,2020-05-28 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190729,NRSPHB20190729_PHYCYT075_01,75,2019-07-29 10:24:00,1,339.22,711.11,3900,1,1,1,,CSIRO,2020-05-28 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190729,NRSPHB20190729_PHYCYT100_01,100,2019-07-29 10:24:00,1,101.32,871.97,4489.7,1,1,1,,CSIRO,2020-05-28 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190729,NRSPHB20190729_PHYCYT010_02,10,2019-07-29 10:24:00,2,427.96,13384.19,5138.95,1,1,1,,CSIRO,2020-05-28 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190729,NRSPHB20190729_PHYCYT000_02,0,2019-07-29 10:24:00,2,503.38,13818.52,5087.15,1,1,1,,CSIRO,2020-05-28 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190729,NRSPHB20190729_PHYCYT075_02,75,2019-07-29 10:24:00,2,347.3,1098.09,3566.07,1,1,1,,CSIRO,2020-05-28 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190729,NRSPHB20190729_PHYCYT100_02,100,2019-07-29 10:24:00,2,94.95,711.52,4737.24,1,1,1,,CSIRO,2020-05-28 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190729,NRSPHB20190729_PHYCYT025_02,25,2019-07-29 10:24:00,2,371.59,12896.83,6273.02,1,1,1,,CSIRO,2020-05-28 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190729,NRSPHB20190729_PHYCYT050_02,50,2019-07-29 10:24:00,2,148.95,3520.51,22676.46,1,1,1,,CSIRO,2020-05-28 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190729,NRSPHB20190729_PHYCYT100_03,100,2019-07-29 10:24:00,3,,,,0,0,0,,,,,,,,,,,,,,
PHB20190729,NRSPHB20190729_PHYCYT050_03,50,2019-07-29 10:24:00,3,,,,0,0,0,,,,,,,,,,,,,,
PHB20190729,NRSPHB20190729_PHYCYT025_03,25,2019-07-29 10:24:00,3,,,,0,0,0,,,,,,,,,,,,,,
PHB20190729,NRSPHB20190729_PHYCYT000_03,0,2019-07-29 10:24:00,3,,,,0,0,0,,,,,,,,,,,,,,
PHB20190729,NRSPHB20190729_PHYCYT075_03,75,2019-07-29 10:24:00,3,,,,0,0,0,,,,,,,,,,,,,,
PHB20190729,NRSPHB20190729_PHYCYT010_03,10,2019-07-29 10:24:00,3,,,,0,0,0,,,,,,,,,,,,,,
PHB20190827,NRSPHB20190827_PHYCYT075_01,75,2019-08-27 09:59:00,1,223.29,368.76,1748.63,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190827,NRSPHB20190827_PHYCYT050_01,50,2019-08-27 09:59:00,1,285.89,639.94,3967.65,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190827,NRSPHB20190827_PHYCYT100_01,100,2019-08-27 09:59:00,1,0,18.9,566.98,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190827,NRSPHB20190827_PHYCYT010_01,10,2019-08-27 09:59:00,1,825.74,3317.71,20980.56,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190827,NRSPHB20190827_PHYCYT000_01,0,2019-08-27 09:59:00,1,963.4,3338.27,22758.02,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190827,NRSPHB20190827_PHYCYT025_01,25,2019-08-27 09:59:00,1,859.42,528.54,11857.58,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190827,NRSPHB20190827_PHYCYT025_02,25,2019-08-27 09:59:00,2,911.7,933.33,11511.11,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190827,NRSPHB20190827_PHYCYT050_02,50,2019-08-27 09:59:00,2,247.89,764.5,4229.4,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190827,NRSPHB20190827_PHYCYT075_02,75,2019-08-27 09:59:00,2,254.41,411.5,1822.35,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190827,NRSPHB20190827_PHYCYT100_02,100,2019-08-27 09:59:00,2,0,47.58,547.19,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190827,NRSPHB20190827_PHYCYT010_02,10,2019-08-27 09:59:00,2,737.75,3169.15,21595.52,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190827,NRSPHB20190827_PHYCYT000_02,0,2019-08-27 09:59:00,2,971.86,3771.6,23432.1,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190827,NRSPHB20190827_PHYCYT100_03,100,2019-08-27 09:59:00,3,,,,0,0,0,,,,,,,,,,,,,,
PHB20190827,NRSPHB20190827_PHYCYT050_03,50,2019-08-27 09:59:00,3,,,,0,0,0,,,,,,,,,,,,,,
PHB20190827,NRSPHB20190827_PHYCYT075_03,75,2019-08-27 09:59:00,3,,,,0,0,0,,,,,,,,,,,,,,
PHB20190827,NRSPHB20190827_PHYCYT025_03,25,2019-08-27 09:59:00,3,,,,0,0,0,,,,,,,,,,,,,,
PHB20190827,NRSPHB20190827_PHYCYT010_03,10,2019-08-27 09:59:00,3,,,,0,0,0,,,,,,,,,,,,,,
PHB20190827,NRSPHB20190827_PHYCYT000_03,0,2019-08-27 09:59:00,3,,,,0,0,0,,,,,,,,,,,,,,
PHB20190923,NRSPHB20190923_PHYCYT100_01,100,2019-09-23 09:58:00,1,0,20.63,474.6,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190923,NRSPHB20190923_PHYCYT075_01,75,2019-09-23 09:58:00,1,0,144.44,577.78,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190923,NRSPHB20190923_PHYCYT050_01,50,2019-09-23 09:58:00,1,187.88,387.82,4044.44,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190923,NRSPHB20190923_PHYCYT025_01,25,2019-09-23 09:58:00,1,207.02,1423.05,21358.16,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190923,NRSPHB20190923_PHYCYT000_01,0,2019-09-23 09:58:00,1,248.54,1307.05,18372.63,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190923,NRSPHB20190923_PHYCYT010_01,10,2019-09-23 09:58:00,1,239.78,1251.25,21460.83,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190923,NRSPHB20190923_PHYCYT075_02,75,2019-09-23 09:58:00,2,0,122.22,477.78,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190923,NRSPHB20190923_PHYCYT025_02,25,2019-09-23 09:58:00,2,172.81,1348.15,21518.52,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190923,NRSPHB20190923_PHYCYT010_02,10,2019-09-23 09:58:00,2,230.26,1490.74,20442.59,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190923,NRSPHB20190923_PHYCYT000_02,0,2019-09-23 09:58:00,2,269.96,1321.19,20087.41,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190923,NRSPHB20190923_PHYCYT050_02,50,2019-09-23 09:58:00,2,185.78,332.22,3336.67,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190923,NRSPHB20190923_PHYCYT100_02,100,2019-09-23 09:58:00,2,0,54.36,554.48,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20190923,NRSPHB20190923_PHYCYT100_03,100,2019-09-23 09:58:00,3,,,,0,0,0,,,,,,,,,,,,,,
PHB20190923,NRSPHB20190923_PHYCYT000_03,0,2019-09-23 09:58:00,3,,,,0,0,0,,,,,,,,,,,,,,
PHB20190923,NRSPHB20190923_PHYCYT025_03,25,2019-09-23 09:58:00,3,,,,0,0,0,,,,,,,,,,,,,,
PHB20190923,NRSPHB20190923_PHYCYT010_03,10,2019-09-23 09:58:00,3,,,,0,0,0,,,,,,,,,,,,,,
PHB20190923,NRSPHB20190923_PHYCYT075_03,75,2019-09-23 09:58:00,3,,,,0,0,0,,,,,,,,,,,,,,
PHB20190923,NRSPHB20190923_PHYCYT050_03,50,2019-09-23 09:58:00,3,,,,0,0,0,,,,,,,,,,,,,,
PHB20191028,NRSPHB20191028_PHYCYT050_01,50,2019-10-29 09:47:00,1,229.08,6375.14,18542.75,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20191028,NRSPHB20191028_PHYCYT075_01,75,2019-10-29 09:47:00,1,0,425.13,999.62,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20191028,NRSPHB20191028_PHYCYT025_01,25,2019-10-29 09:47:00,1,156.01,35255.85,14847.37,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20191028,NRSPHB20191028_PHYCYT010_01,10,2019-10-29 09:47:00,1,0,38466.18,13554.75,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20191028,NRSPHB20191028_PHYCYT000_01,0,2019-10-29 09:47:00,1,0,33745.83,13365.62,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20191028,NRSPHB20191028_PHYCYT100_01,100,2019-10-29 09:47:00,1,0,202.22,674.07,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20191028,NRSPHB20191028_PHYCYT010_02,10,2019-10-29 09:47:00,2,0,41897.92,14803.3,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20191028,NRSPHB20191028_PHYCYT000_02,0,2019-10-29 09:47:00,2,0,38842.22,14840,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20191028,NRSPHB20191028_PHYCYT025_02,25,2019-10-29 09:47:00,2,156.83,38779.08,17208.71,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20191028,NRSPHB20191028_PHYCYT100_02,100,2019-10-29 09:47:00,2,0,186.26,492.25,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20191028,NRSPHB20191028_PHYCYT075_02,75,2019-10-29 09:47:00,2,0,217.58,409.56,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20191028,NRSPHB20191028_PHYCYT050_02,50,2019-10-29 09:47:00,2,231.78,4073.33,14603.33,1,1,1,,CSIRO,2020-06-02 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20191028,NRSPHB20191028_PHYCYT000_03,0,2019-10-29 09:47:00,3,,,,0,0,0,,,,,,,,,,,,,,
PHB20191028,NRSPHB20191028_PHYCYT050_03,50,2019-10-29 09:47:00,3,,,,0,0,0,,,,,,,,,,,,,,
PHB20191028,NRSPHB20191028_PHYCYT010_03,10,2019-10-29 09:47:00,3,,,,0,0,0,,,,,,,,,,,,,,
PHB20191028,NRSPHB20191028_PHYCYT025_03,25,2019-10-29 09:47:00,3,,,,0,0,0,,,,,,,,,,,,,,
PHB20191028,NRSPHB20191028_PHYCYT100_03,100,2019-10-29 09:47:00,3,,,,0,0,0,,,,,,,,,,,,,,
PHB20191028,NRSPHB20191028_PHYCYT075_03,75,2019-10-29 09:47:00,3,,,,0,0,0,,,,,,,,,,,,,,
PHB20191118,NRSPHB20191118_PHYCYT100_01,100,2019-11-19 09:39:00,1,124.54,144.44,484.92,1,1,1,,CSIRO,2020-06-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20191118,NRSPHB20191118_PHYCYT000_01,0,2019-11-19 09:39:00,1,1177.22,33864.2,14637.04,1,1,1,,CSIRO,2020-06-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20191118,NRSPHB20191118_PHYCYT010_01,10,2019-11-19 09:39:00,1,1227.82,34332.5,13959.37,1,1,1,,CSIRO,2020-06-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20191118,NRSPHB20191118_PHYCYT025_01,25,2019-11-19 09:39:00,1,1204.91,28951.96,8274.02,1,1,1,,CSIRO,2020-06-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20191118,NRSPHB20191118_PHYCYT050_01,50,2019-11-19 09:39:00,1,351.43,2437.9,1954.81,1,1,1,,CSIRO,2020-06-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20191118,NRSPHB20191118_PHYCYT075_01,75,2019-11-19 09:39:00,1,117.54,340.48,670.63,1,1,1,,CSIRO,2020-06-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20191118,NRSPHB20191118_PHYCYT100_02,100,2019-11-19 09:39:00,2,186.5,627.59,569.48,1,1,1,,CSIRO,2020-06-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20191118,NRSPHB20191118_PHYCYT075_02,75,2019-11-19 09:39:00,2,126.25,154.76,753.17,1,1,1,,CSIRO,2020-06-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20191118,NRSPHB20191118_PHYCYT050_02,50,2019-11-19 09:39:00,2,248.33,1303.21,1966.05,1,1,1,,CSIRO,2020-06-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
PHB20191118,NRSPHB20191118_PHYCYT025_02,25,2019-11-19 09:39:00,2,1299.69,33064.84,9552.74,1,1,1,,CSIRO,2020-06-10 00:00:00,Dion Frampton,25,1 um fluorescent beads (Fluoresbrite YG Microspheres),Cytobuoy CytoSub CS-1075,,488 nm & 552 nm,closed sheath (picoplankton): open sheath (heterotrophic bacteria),100,60,3,analysis_volume stop condition:100 uL or 3 min
