"TripCode","StationName","StationCode","Longitude","Latitude","SampleDateLocal","Biomass_mgm3","AshFreeBiomass_mgm3","Secchi_m","Year","Month","Day","Time_24hr","ZoopAbundance_m3","CopeAbundance_m3","AvgTotalLengthCopepod_mm","HerbivoreCarnivoreCopepodRatio","NoCopepodSpecies_Sample","ShannonCopepodDiversity","CopepodEvenness","PhytoBiomassCarbon_pgL","PhytoAbund_CellsL","DiatomDinoflagellateRatio","AvgCellVol_um3","NoPhytoSpecies_Sample","ShannonPhytoDiversity","PhytoEvenness","NoDiatomSpecies_Sample","ShannonDiatomDiversity","DiatomEvenness","NoDinoSpecies_Sample","ShannonDinoDiversity","DinoflagellateEvenness","CTDTemperature_degC","CTDSalinity_psu","CTDChlF_mgm3","MLDtemp_m","MLDsal_m","DCM_m","Silicate_umolL","Phosphate_umolL","Ammonium_umolL","Nitrate_umolL","Nitrite_umolL","Oxygen_umolL","DIC_umolkg","TAlkalinity_umolkg","Salinity_psu","PigmentChla_mgm3"
"PHB20090318","Port Hacking","PHB","151.22667","-34.11923",2009-03-19,"17.84779","","10","2009","3","19","09:39:00","1939.6707","1154.6083","0.716937488237353","","27","2.99294428573767","0.908098430662355","72546951.4333805","442390","0.976232932876908","3858.34639347634","10","1.23424699044144","0.536026657254413","10","1.23424699044144","0.536026657254413","","","","21.4929666666667","35.3406066666667","2.80788666666667","17.871","17.871","24.82","1.24","0.309","0.047","3.94","","","2066.14833333333","2324.255","35.4712",""
"PHB20090422","Port Hacking","PHB","151.22667","-34.11923",2009-04-23,"39.05509","","13.25","2009","4","23","09:38:00","693.1184","578.5417","0.785512962159858","","21","2.33546351151293","0.767103399395308","12036009.4259982","305974","0.740045979260419","475.416790936485","5","0.425819443995747","0.264576496369308","5","0.425819443995747","0.264576496369308","","","","21.1589642857143","35.2500642857143","2.02735714285714","29.784","27.798","41.696","0.97","0.156","0.353","0.88","","","2047.024","2323.45166666667","35.4862",""
"PHB20090518","Port Hacking","PHB","151.22667","-34.11923",2009-05-19,"44.25701","","11.5","2009","5","19","09:25:00","794.1566","715.3472","0.796921653569064","","27","2.77056074367046","0.840624356213758","80613251.1316448","283648","0.813233599593774","8518.33053520561","17","2.18030930365577","0.769553520644616","16","2.17781877905399","0.785482088124011","1","0","","21.1589642857143","35.2500642857143","2.02735714285714","29.784","27.798","41.696","1.4","0.263","0.124","2.54","","","2037.958","2318.81666666667","35.3547",""
"PHB20090623","Port Hacking","PHB","151.22667","-34.11923",2009-06-24,"3.38425","","12","2009","6","24","09:10:00","714.337","596.1228","0.702195926745295","","20","2.67420251183764","0.892670728771466","13051529.4408533","340128","0.345047923322684","477.247190704676","13","1.51695373702486","0.591416642442465","13","1.51695373702486","0.591416642442465","","","","16.9540533333333","35.45306","1.49346666666667","76.436","73.459","10.921","1.98","0.404","0.215","4.74","","","2069.05","2322.345","35.4579",""
"PHB20090714","Port Hacking","PHB","151.22667","-34.11923",2009-07-15,"2.75832","","10","2009","7","15","09:15:00","495.085","430.4205","0.688086844144273","","16","2.36682503205243","0.853651684098474","45176682.0887736","312599","0.923107628311519","4031.16932162291","20","2.38741409204518","0.796938402380285","20","2.38741409204518","0.796938402380285","","","","16.9540533333333","35.45306","1.49346666666667","76.436","73.459","10.921","1.79","0.333","0.239","3.87","","","2064.425","2325.875","35.4798",""
"PHB20090819","Port Hacking","PHB","151.22667","-34.11923",2009-08-20,"9.48086","","15.5","2009","8","20","09:19:00","10377.3257","1706.2742","0.58623846331381","","24","2.7028325693673","0.85046783775572","288537801.827507","401397","0.640056214437513","23463.0424330775","15","1.25127988352217","0.462059338121902","14","1.2313256683188","0.466577839935865","1","0","","17.0093928571429","35.5149071428571","2.29850714285714","44.674","42.689","12.907","1.44","0.254","0.098","2.88","","","2071.18166666667","2328.43","35.53125",""
"PHB20090920","Port Hacking","PHB","151.22667","-34.11923",2009-09-21,"15.9205","","16","2009","9","21","09:17:00","924.1581","738.5012","0.610678210136964","","16","2.24275729115022","0.808903705464996","72844545.6705945","522468","0.976409822296587","3111.52358067862","13","1.86544296669718","0.727282572371471","12","1.86459802282294","0.750369444655807","1","0","","16.69175","35.4536428571429","2.98685714285714","10.921","62.541","18.863","2.07","0.411","0.321","6.79","","","2104.725","2326.645","35.4164",""
"PHB20090924","Port Hacking","PHB","151.22667","-34.11923",2009-09-25,"32.36438","","10.75","2009","9","25","08:45:00","2384.3627","658.6395","0.564819263800607","","18","2.69049913237355","0.930848817292589","154335553.955335","789828","0.948431971695079","5170.54408583894","14","1.49547383445886","0.566669703487222","13","1.49450280220606","0.582663668527603","1","0","","16.69175","35.4536428571429","2.98685714285714","10.921","62.541","18.863","1.13","0.31","0.164","4.21","","","2087.855","2326.87666666667","35.4603",""
"PHB20091011","Port Hacking","PHB","151.22667","-34.11923",2009-10-12,"93.34464","","14","2009","10","12","09:28:00","14654.5014","2691.1376","0.789934191399206","","25","2.52873992893609","0.785597229131891","551078641.417553","722299","0.794097390505829","24694.155347633","10","1.16523369183","0.506054562489522","9","1.14255239775066","0.519998005454599","1","0","","18.8209","35.45279","3.01499","36.733","63.534","14.893","1.15","0.269","0.877","1.91","","","2060.66333333333","2326.88666666667","35.4945",""
"PHB20091018","Port Hacking","PHB","151.22667","-34.11923",2009-10-19,"19.84935","","15","2009","10","19","09:55:00","5297.4042","1594.8794","0.625376952326301","","12","2.10888547893204","0.848677948973236","136753688.301626","697033","0.905903436398124","5798.23415904268","12","1.32755311101762","0.534246673262708","11","1.32274784302163","0.551628696226575","1","0","","18.8209","35.45279","3.01499","36.733","63.534","14.893","1.21","0.323","0.115555555555556","3.35555555555556","","","2073.28833333333","2325.4","35.4916",""
"PHB20091110","Port Hacking","PHB","151.22667","-34.11923",2009-11-11,"37.99773","","22","2009","11","11","09:45:00","3118.4432","605.889","0.744630603130276","","18","2.20172694668549","0.761745246323636","85181133.0642368","600364","0.959188372427687","3614.52915451293","8","1.26703564944","0.609315349358869","7","1.26591722490177","0.650552763454334","1","0","","19.9298571428571","35.4214571428571","0.325828571428571","13.899","41.696","34.748","1.95","0.392","0.22","4.58","","","2083.465","2321.96","35.4174",""
"PHB20091206","Port Hacking","PHB","151.22667","-34.11923",2009-12-07,"65.55979","","14","2009","12","7","09:14:00","1782.3035","1142.2302","0.75705862487264","","17","2.38458143120241","0.841652618997086","34804849.204065","65005","0.650650996658601","15307.4107017922","14","1.81826670918458","0.688983406605137","11","1.65079582682508","0.68843533141403","3","0.436993879085487","0.397768970539435","20.9332","35.4668428571429","0.904135714285714","28.791","40.703","38.718","0.92","0.149","0.057","1.7","","","2067.44333333333","2325.60166666667","35.4916",""
"PHB20100119","Port Hacking","PHB","151.22667","-34.11923",2010-01-20,"63.7881","","15","2010","1","20","09:20:00","2899.7805","1135.1577","0.619423509614567","","18","2.36891285393123","0.819587600612147","257417678.704621","636278","0.951386384630964","10616.9691897095","20","1.86941420860713","0.624025793329439","15","1.82269426304732","0.673065167811682","5","1.39574807887899","0.867227041251982","21.0079733333333","35.4411133333333","1.40005333333333","23.827","33.754","41.696","3.01","0.439","0.524","4.57","","","2083.205","2323.294","35.4486",""
"PHB20100316","Port Hacking","PHB","151.22667","-34.11923",2010-03-17,"30.88973","","17.5","2010","3","17","09:05:00","17.7389","12.2575","0.679694472771772","","29","2.79917188692912","0.831281844025081","72612072.3794612","129251","0.962523380377487","16405.8544439888","16","1.84343097827612","0.664877182645013","16","1.84343097827612","0.664877182645013","","","","22.7547642857143","35.3441428571429","0.865514285714286","16.878","73.459","25.813","2.01","0.41","0.019","5.21","","","2077.01","2318.99833333333","35.427",""
"PHB20100510","Port Hacking","PHB","151.22667","-34.11923",2010-05-11,"17.7806","","19.5","2010","5","11","09:13:00","1690.3599","1326.1192","0.722733225640651","","19","2.73675503631718","0.929465699809456","8544980.5767179","250275","0.256032171581769","571.547833343322","11","1.44658951382585","0.603274684360031","9","1.37502256587572","0.625799738478582","2","0.693147180559945","1","22.5535714285714","35.3193357142857","1.56783571428571","18.864","10.921","21.842","1.94","0.418","0.087","4.65","","","2061.55666666667","2321.785","35.4287",""
"PHB20100702","Port Hacking","PHB","151.22667","-34.11923",2010-07-02,"56.22745","","13.5","2010","7","2","11:35:00","1729.2594","1372.0913","0.753015469524513","","18","2.57203198130225","0.889861995875013","7976334.46147021","230636","0.277157881236373","432.233948906502","10","1.84922560188155","0.803108474691378","9","1.78568721612315","0.812701275300685","1","0","","18.3513666666667","35.42574","2.13871333333333","67.504","58.571","45.667","1.98","0.253","0.496","4.06","","","2061.8","2326.73166666667","35.4599","0.407"
"PHB20100817","Port Hacking","PHB","151.22667","-34.11923",2010-08-18,"66.4368","","15","2010","8","18","09:30:00","2036.9189","1464.0355","0.673961205858738","","19","2.47884242208612","0.841872573901284","17293190.3793045","222379","0.400840412898511","1552.94630581125","12","2.024775824557","0.814829734038398","10","1.96155487952893","0.85189246012981","2","0.693147180559945","1","17.0171714285714","35.53885","3.09722857142857","53.608","47.652","16.878","1.11","0.189","0.114","2.53","","","2056.36833333333","2331.32333333333","35.56","0.801"
"PHB20100908","Port Hacking","PHB","151.22667","-34.11923",2010-09-09,"67.34917","","","2010","9","9","09:30:00","2319.8257","1782.3052","0.664728372559312","","31","3.09500069611216","0.901284865613293","139676967.304083","1324253","0.960061600336002","2226.90862119248","17","1.89603451326889","0.669216992517197","15","1.88709633534073","0.696846880671805","2","0.294455073198321","0.424808873867815","17.2457066666667","35.52378","6.61907333333333","38.718","36.733","34.747","1.52","0.453","0.109","3.52","","","2072.16333333333","2328.225","35.4935","1.495"
"PHB20101013","Port Hacking","PHB","151.22667","-34.11923",2010-10-14,"","","","2010","10","14","10:18:00","","","","","","","","17649488.3187676","286789","0.462482946793997","1448.06922901506","12","1.78131064669711","0.716852138831488","9","1.60071485150616","0.728516724242532","3","0.937755179140748","0.853581549026386","18.7577357142857","35.5494571428571","0.808164285714286","48.644","53.608","34.747","","","","","","","","","",""
"PHB20101019","Port Hacking","PHB","151.22667","-34.11923",2010-10-20,"","","19.5","2010","10","20","10:40:00","","","","","","","","213152470.685722","436294","0.635429410325422","15528.0670826553","12","1.74544283238118","0.702417868506284","11","1.68446045231167","0.702474570687105","1","0","","18.7577357142857","35.5494571428571","0.808164285714286","48.644","53.608","34.747","1.31","0.416","0.4","3.89","","","2071.92333333333","2329.96833333333","35.5107","0.299"
"PHB20101110","Port Hacking","PHB","151.22667","-34.11923",2010-11-11,"10.41799","","16","2010","11","11","09:10:00","1260.9506","250.5741","0.972178112183183","","15","2.48937478522665","0.919249866274059","89956273.9863059","459427","0.532979270173034","5585.0540406637","13","1.62043057121691","0.63175928464358","9","1.53025053310813","0.696447030900824","4","1.31051835132224","0.94533916322329","18.7577357142857","35.5494571428571","0.808164285714286","48.644","53.608","34.747","2.83","0.539","0.135","7.17","","","2094.28166666667","2321.02666666667","35.3696","0.728"
"PHB20101213","Port Hacking","PHB","151.22667","-34.11923",2010-12-14,"23.30079","","8.5","2010","12","14","09:30:00","7299.9707","771.9279","0.770563284472552","","20","2.68787292490403","0.89723402475992","297723801.534966","539925","0.891073574576045","17404.7419872204","14","1.62089587569507","0.614195022406495","11","1.56167396093378","0.651268626553188","3","0.924479390534491","0.841497405472565","23.2632571428571","35.4181214285714","0.707757142857143","11.914","66.511","22.835","3.23","0.609","0.137","7.89","","","2093.976","2318.034","35.2881","1.916"
"PHB20110203","Port Hacking","PHB","151.22667","-34.11923",2011-02-04,"10.64431","","18","2011","2","4","09:58:00","1052.8589","645.0035","0.672135482210562","","28","2.73229049244364","0.819964826318532","72160353.4553604","530976","0.978929185839965","3116.74705353914","16","0.544227367699694","0.196288531124101","14","0.540475527707862","0.204798706584618","2","0.459693019968502","0.663196840239829","23.2632571428571","35.4181214285714","0.707757142857143","11.914","66.511","22.835","1.1","0.287","0.151","2.85","","","2059.12","2325.45166666667","35.4695","0.691"
"PHB20110228","Port Hacking","PHB","151.22667","-34.11923",2011-03-01,"1.35087","","20.5","2011","3","1","09:30:00","2390.5505","1690.3596","0.625041772768351","","16","2.34298220461809","0.845052201873401","20694727.5334543","414064","0.809968151086774","787.608941733645","10","1.66739234242286","0.724139293481984","8","1.64907301465133","0.793036486767096","1","0","","23.1879466666667","35.4844733333333","0.914646666666667","20.849","70.481","45.667","1.71","0.322","0.015","3.38","","","2067.89166666667","2324.20333333333","35.4574",""
"PHB20110329","Port Hacking","PHB","151.22667","-34.11923",2011-03-30,"3.41961","","21","2011","3","30","09:33:00","1165.2177","960.1113","0.74726588000787","","33","3.04821056659831","0.871787208525254","20791875.4010167","338014","0.858636316819446","1723.82107871272","13","1.77702864987404","0.692812372573593","13","1.77702864987404","0.692812372573593","","","","23.8169928571429","35.45085","0.170985714285714","24.82","68.496","32.762","1.17","0.267","0.171","2.84","","","2057.74","2326.94","35.4812","0.162"
"PHB20110420","Port Hacking","PHB","151.22667","-34.11923",2011-04-21,"0.60824","","19","2011","4","21","09:36:00","630.6441","488.0123","0.755930663018125","","31","3.16594186539765","0.921943407728076","15281495.0826291","353813","0.83886541943271","817.133390208952","7","1.56689114596151","0.805222762583457","6","1.56080139328874","0.871099843530439","1","0","","22.84716","35.3414","1.01868666666667","35.74","10.921","43.681","0.73","0.198","0.03","2.71","","","2046.735","2323.27666666667","35.425","0.245"
"PHB20110517","Port Hacking","PHB","151.22667","-34.11923",2011-05-18,"0.19449","","14.5","2011","5","18","09:25:00","90.1752","79.7432","0.695283020997402","","34","3.17544961055839","0.900489212147143","12920034.4273788","200384","0.879736255572065","1337.68668281899","14","1.76544756822649","0.668969009659167","13","1.75118510863209","0.682736718967893","1","0","","19.9979","35.471575","4.4887","73.459","28.791","35.74","0.68","0.196","0.628","1.35","","","2030.68","2325.08666666667","35.4949","0.651"
"PHB20110619","Port Hacking","PHB","151.22667","-34.11923",2011-06-20,"1.35087","","14","2011","6","20","09:34:00","357.8765","316.8548","0.66294809483713","","27","2.9662854006494","0.900009776347197","20557431.5387717","424499","0.536568336533426","815.229402589877","21","2.42086320036308","0.795153673484932","17","2.25747217598805","0.796788628969291","4","1.29558500820289","0.934567033192198","18.7709","35.4975","2.62635","43.681","34.747","20.849","0.81","0.262","0.388","2.23","","","","","35.5142","0.51"
