StationCode,SampleDateLocal,SampleDepth_m,Nitrate_umolL,Silicate_umolL,Phosphate_umolL,Salinity_psu,Temperature_degC,SOI
PHB,1965-02-02,50,0.2,,0.24,35.589,19.63,1.6
PHB,1965-02-02,50,1.6,,0.32,35.529,18.07,1.6
PHB,1965-02-02,75,4,,0.43,35.529,18.03,1.6
PHB,1965-02-02,75,5.3,,0.3,35.519,17.37,1.6
PHB,1965-02-02,100,6.8,,0.58,35.46,16.69,1.6
PHB,1965-02-02,100,7.5,,0.58,35.43,16.23,1.6
PHB,1965-02-09,0,0.2,,0.11,35.71,,1.6
PHB,1965-02-09,0,0.4,,0.08,35.73,22.56,1.6
PHB,1965-02-09,10,0.2,,0.09,35.73,22.23,1.6
PHB,1965-02-09,20,0.4,,0.14,35.66,21.06,1.6
PHB,1965-02-09,30,0.2,,0.18,35.589,19.72,1.6
PHB,1965-02-09,40,2.4,,0.37,35.549,18.02,1.6
PHB,1965-02-09,50,0.6,,0.21,35.589,18.79,1.6
PHB,1965-02-09,50,4.1,,0.44,35.549,17.49,1.6
PHB,1965-02-09,75,7.2,,0.66,35.46,16.25,1.6
PHB,1965-02-09,75,7.9,,0.59,35.5,16.58,1.6
PHB,1965-02-09,100,8.7,,0.75,35.41,14.92,1.6
PHB,1965-02-09,100,11.2,,0.66,35.41,14.98,1.6
PHB,1965-02-16,0,0.6,,0.13,35.71,22.38,1.6
PHB,1965-02-16,0,1.6,,,35.769,20.73,1.6
PHB,1965-02-16,10,,,,35.589,19.39,1.6
PHB,1965-02-16,20,,,,35.48,16.49,1.6
PHB,1965-02-16,40,7.6,,,35.43,16,1.6
PHB,1965-02-16,50,0.3,,0.09,,,1.6
PHB,1965-02-16,50,7.5,,0.77,35.43,15.87,1.6
PHB,1965-02-16,75,0.8,,0.2,35.7,,1.6
PHB,1965-02-16,75,8.8,,0.85,35.41,15.39,1.6
PHB,1965-02-16,100,3.5,,0.35,35.619,,1.6
PHB,1965-02-16,100,9.9,,0.84,35.349,14.3,1.6
PHB,1965-02-22,0,0.3,,0.09,35.529,20.12,1.6
PHB,1965-02-22,10,1.1,,0.15,35.569,18.91,1.6
PHB,1965-02-22,20,1.6,,0.25,35.569,18.27,1.6
PHB,1965-02-22,30,3.7,,0.34,35.569,18.02,1.6
PHB,1965-02-22,40,4.1,,0.38,35.569,18,1.6
PHB,1965-02-22,50,4.1,,0.38,35.569,17.99,1.6
PHB,1965-02-22,75,4.3,,0.37,35.569,18,1.6
PHB,1965-02-22,100,4.6,,0.38,35.569,18,1.6
PHB,1965-03-01,0,0.2,,0.13,35.769,22.58,2.9
PHB,1965-03-01,0,0.3,,0.15,35.589,21.63,2.9
PHB,1965-03-01,10,0.2,,0.11,35.569,21.22,2.9
PHB,1965-03-01,20,0.4,,0.19,35.569,19.78,2.9
PHB,1965-03-01,30,1.3,,0.31,35.569,18.26,2.9
PHB,1965-03-01,40,2.8,,0.51,35.529,17.83,2.9
PHB,1965-03-01,50,0.9,,0.28,35.619,19.91,2.9
PHB,1965-03-01,50,4.7,,0.58,35.549,17.74,2.9
PHB,1965-03-01,75,4.3,,0.46,35.519,17.82,2.9
PHB,1965-03-01,75,5,,0.7,35.5,17.36,2.9
PHB,1965-03-01,100,5.6,,0.58,35.519,17.03,2.9
PHB,1965-03-01,100,5.9,,0.67,35.519,16.84,2.9
PHB,1965-03-09,0,0.4,,0.09,35.609,21.35,2.9
PHB,1965-03-09,10,0.3,,0.13,35.619,21.35,2.9
PHB,1965-03-09,20,0.3,,0.13,35.589,20.04,2.9
PHB,1965-03-09,30,0.6,,0.19,35.569,18.91,2.9
PHB,1965-03-09,40,1.6,,0.3,35.569,18.18,2.9
PHB,1965-03-09,50,3.4,,0.37,35.569,17.95,2.9
PHB,1965-03-09,75,6.4,,0.54,35.5,16.71,2.9
PHB,1965-03-09,100,8.1,,0.57,35.43,15.49,2.9
PHB,1965-03-15,0,0.6,,0.11,35.779,21.81,2.9
PHB,1965-03-15,0,0.9,,0.13,35.7,21.53,2.9
PHB,1965-03-15,10,0.5,,0.14,35.66,21.19,2.9
PHB,1965-03-15,20,0.8,,0.14,35.7,21.17,2.9
PHB,1965-03-15,30,1.4,,0.23,35.599,20.07,2.9
PHB,1965-03-15,40,1.2,,0.25,35.579,19.17,2.9
PHB,1965-03-15,50,0.5,,0.2,35.63,19.31,2.9
PHB,1965-03-15,50,2.3,,0.4,35.559,18.58,2.9
PHB,1965-03-15,75,5,,0.44,35.599,17.72,2.9
PHB,1965-03-15,75,6,,0.58,35.519,17.2,2.9
PHB,1965-03-15,100,6,,0.53,35.529,17.13,2.9
PHB,1965-03-15,100,6.2,,0.56,35.519,17.1,2.9
PHB,1965-03-23,0,0.5,,0.12,35.71,22.17,2.9
PHB,1965-03-23,0,0.7,,0.15,35.66,20.93,2.9
PHB,1965-03-23,10,0.9,,0.12,35.67,20.87,2.9
PHB,1965-03-23,20,0.7,,0.1,35.66,20.72,2.9
PHB,1965-03-23,30,0.6,,0.13,35.65,20.68,2.9
PHB,1965-03-23,40,1.4,,0.29,35.579,19.18,2.9
PHB,1965-03-23,50,0.6,,0.07,35.71,,2.9
PHB,1965-03-23,50,2.2,,0.32,35.579,18.46,2.9
PHB,1965-03-23,75,4.4,,0.54,35.549,18.03,2.9
PHB,1965-03-23,75,4.7,,0.44,35.549,17.66,2.9
PHB,1965-03-23,100,6.5,,0.46,35.49,16.85,2.9
PHB,1965-03-23,100,7,,0.55,35.49,16.64,2.9
PHB,1965-04-13,0,0.4,,0.15,35.609,20.42,-12.9
PHB,1965-04-13,10,0.4,,0.07,35.619,20.43,-12.9
PHB,1965-04-13,20,0.6,,0.11,35.619,20.46,-12.9
PHB,1965-04-13,30,0.5,,0.17,35.619,20.48,-12.9
PHB,1965-04-13,40,4.3,,0.41,35.529,18.44,-12.9
PHB,1965-04-13,50,6.1,,0.47,35.5,17.36,-12.9
PHB,1965-04-13,75,8.8,,0.63,35.39,15.38,-12.9
PHB,1965-04-13,100,9.8,,0.65,35.299,14.58,-12.9
PHB,1965-04-21,0,0.7,,0.11,35.7,19.52,-12.9
PHB,1965-04-21,10,0.5,,0.14,35.75,19.05,-12.9
PHB,1965-04-21,20,0.3,,0.15,35.75,19.04,-12.9
PHB,1965-04-21,30,0.3,,0.16,,19.04,-12.9
PHB,1965-04-21,40,0.3,,0.15,,19.02,-12.9
PHB,1965-04-21,50,0.2,,0.16,,18.85,-12.9
PHB,1965-04-21,75,2.4,,0.26,35.609,17.72,-12.9
PHB,1965-04-21,100,6.2,,0.55,35.46,16.39,-12.9
PHB,1965-04-27,0,0.8,,0.21,35.68,18.68,-12.9
PHB,1965-04-27,10,1.1,,0.2,35.68,18.62,-12.9
PHB,1965-04-27,20,1,,0.19,35.68,18.61,-12.9
PHB,1965-04-27,30,1.3,,0.22,35.68,18.6,-12.9
PHB,1965-04-27,40,0.9,,0.21,35.68,18.61,-12.9
PHB,1965-04-27,50,1,,0.21,35.68,18.6,-12.9
PHB,1965-04-27,75,2,,0.26,35.619,18.31,-12.9
PHB,1965-04-27,100,6.2,,0.58,35.519,17.07,-12.9
PHB,1965-05-03,0,0.4,,0.12,35.609,21.48,-0.3
PHB,1965-05-03,10,0.5,,0.12,35.589,21.25,-0.3
PHB,1965-05-03,20,0.7,,0.13,35.619,20.91,-0.3
PHB,1965-05-03,30,0.9,,0.17,35.64,20.23,-0.3
PHB,1965-05-03,40,1.9,,0.28,35.64,19.3,-0.3
PHB,1965-05-03,50,2.1,,0.29,35.64,18.57,-0.3
PHB,1965-05-03,75,4.2,,0.41,35.529,17.39,-0.3
PHB,1965-05-03,100,6.7,,0.54,35.529,16.66,-0.3
PHB,1965-05-11,0,0.9,,0.16,35.529,20.91,-0.3
PHB,1965-05-11,10,0.8,,0.15,35.549,20.85,-0.3
PHB,1965-05-11,20,0.8,,0.15,35.549,20.8,-0.3
PHB,1965-05-11,30,2.5,,0.29,35.569,20.25,-0.3
PHB,1965-05-11,40,4.5,,0.41,35.569,19.32,-0.3
PHB,1965-05-11,50,4.4,,0.41,35.569,18.46,-0.3
PHB,1965-05-11,75,5.8,,0.42,35.5,17.04,-0.3
PHB,1965-05-11,100,7.3,,0.49,35.43,15.69,-0.3
PHB,1965-05-17,0,0.6,,0.23,,18.77,-0.3
PHB,1965-05-17,10,0.7,,0.25,,18.8,-0.3
PHB,1965-05-17,20,1.2,,0.21,,18.76,-0.3
PHB,1965-05-17,30,0.8,,0.25,,18.78,-0.3
PHB,1965-05-17,40,0.9,,0.23,,18.77,-0.3
PHB,1965-05-17,50,0.7,,0.21,,18.78,-0.3
PHB,1965-05-17,75,0.8,,0.28,,18.73,-0.3
PHB,1965-05-17,100,0.9,,0.28,,,-0.3
PHB,1965-05-24,0,0.9,,0.21,35.609,18.82,-0.3
PHB,1965-05-24,10,0.9,,0.21,35.609,,-0.3
PHB,1965-05-24,20,0.9,,0.22,35.609,18.81,-0.3
PHB,1965-05-24,30,1.1,,0.22,35.609,18.82,-0.3
PHB,1965-05-24,40,0.6,,0.22,35.619,18.45,-0.3
PHB,1965-05-24,50,0.6,,0.22,35.619,18.27,-0.3
PHB,1965-05-24,75,0.9,,0.25,35.64,18.1,-0.3
PHB,1965-05-24,100,8,,0.58,35.41,16.05,-0.3
PHB,1965-05-31,0,0.5,,0.18,35.589,19.65,-0.3
PHB,1965-05-31,10,0.5,,0.17,35.609,19.67,-0.3
PHB,1965-05-31,20,0.7,,0.17,35.609,19.59,-0.3
PHB,1965-05-31,30,3,,0.34,35.589,18.64,-0.3
PHB,1965-05-31,40,4.4,,0.47,35.529,17.72,-0.3
PHB,1965-05-31,50,3.5,,0.43,35.569,17.52,-0.3
PHB,1965-05-31,75,4.3,,0.49,35.529,17.19,-0.3
PHB,1965-05-31,100,5.3,,0.55,35.5,16.94,-0.3
PHB,1965-06-08,0,0.3,,0.14,35.71,20.22,-12.8
PHB,1965-06-08,10,0.1,,0.14,35.71,20.24,-12.8
PHB,1965-06-08,20,0.8,,0.17,35.71,19.71,-12.8
PHB,1965-06-08,30,1.3,,0.22,35.68,19.27,-12.8
PHB,1965-06-08,40,4.4,,0.44,35.589,18.4,-12.8
PHB,1965-06-08,50,4.6,,0.46,35.549,18.2,-12.8
PHB,1965-06-08,75,5.1,,0.46,35.549,17.62,-12.8
PHB,1965-06-08,100,6.9,,0.59,35.5,17.03,-12.8
PHB,1965-06-15,0,0.9,,0.22,35.7,19.11,-12.8
PHB,1965-06-15,10,0.9,,0.25,35.7,19.12,-12.8
PHB,1965-06-15,20,0.9,,0.23,35.66,19.08,-12.8
PHB,1965-06-15,30,1.2,,0.26,35.66,18.93,-12.8
PHB,1965-06-15,40,0.8,,0.25,35.66,19.03,-12.8
PHB,1965-06-15,50,1.3,,0.26,35.64,18.94,-12.8
PHB,1965-06-15,75,3.4,,0.39,35.589,17.63,-12.8
PHB,1965-06-15,100,3.2,,0.38,35.569,17.21,-12.8
PHB,1965-06-21,0,1.8,,0.19,35.64,18.54,-12.8
PHB,1965-06-21,10,1.6,,0.2,35.68,18.55,-12.8
PHB,1965-06-21,20,1.7,,0.22,35.68,18.45,-12.8
PHB,1965-06-21,30,1.9,,0.19,35.64,18.34,-12.8
PHB,1965-06-21,40,1.1,,0.2,35.66,18.12,-12.8
PHB,1965-06-21,50,1.5,,0.19,35.64,17.98,-12.8
PHB,1965-06-21,75,2.3,,0.25,35.609,17.76,-12.8
PHB,1965-06-21,100,3.3,,0.35,35.569,17.39,-12.8
PHB,1965-06-29,0,2.5,,0.17,35.529,17.71,-12.8
PHB,1965-06-29,10,2,,0.19,35.549,17.76,-12.8
PHB,1965-06-29,20,1.9,,0.25,35.569,17.79,-12.8
PHB,1965-06-29,30,2,,0.25,35.549,17.8,-12.8
PHB,1965-06-29,40,2,,0.2,35.549,17.78,-12.8
PHB,1965-06-29,50,4.5,,0.28,35.549,16.99,-12.8
PHB,1965-06-29,75,6.3,,0.43,35.48,16.2,-12.8
PHB,1965-06-29,100,7.6,,0.44,35.44,15.68,-12.8
PHB,1965-07-06,0,1.4,,0.21,35.619,17.39,
PHB,1965-07-06,10,1.6,,0.22,35.64,17.41,
PHB,1965-07-06,20,1.1,,0.22,35.64,17.42,
PHB,1965-07-06,30,1.5,,0.24,35.64,17.47,
PHB,1965-07-06,40,1.5,,0.24,35.64,17.41,
PHB,1965-07-06,50,1.3,,0.23,35.66,,
PHB,1965-07-06,75,2.3,,0.24,35.619,17.25,
PHB,1965-07-06,100,6.7,,0.43,35.5,16.06,
PHB,1965-07-12,0,0.9,,0.25,35.66,18.54,
PHB,1965-07-12,10,0.9,,0.25,35.66,18.56,
PHB,1965-07-12,20,0.7,,0.23,35.66,18.56,
PHB,1965-07-12,30,0.9,,0.28,35.66,18.47,
PHB,1965-07-12,40,1.7,,0.32,35.619,18.19,
PHB,1965-07-12,50,2.3,,0.45,35.589,,
PHB,1965-07-12,75,3,,0.44,35.589,17.97,
PHB,1965-07-12,100,4.6,,,35.529,16.71,
PHB,1965-07-27,0,1.2,,0.28,35.569,17.58,
PHB,1965-07-27,10,1.2,,0.28,35.64,17.61,
PHB,1965-07-27,20,1.4,,0.32,35.66,17.61,
PHB,1965-07-27,30,1.4,,0.3,35.619,17.61,
PHB,1965-07-27,40,1.2,,0.35,,17.57,
PHB,1965-07-27,50,1.6,,0.3,35.68,,
PHB,1965-07-27,75,2.8,,0.41,35.609,17.47,
PHB,1965-07-27,100,2.4,,0.47,35.66,16.77,
PHB,1965-08-03,0,,,,35.529,16.64,-11.4
PHB,1965-08-03,10,,,,35.549,16.67,-11.4
PHB,1965-08-03,20,,,,35.549,16.67,-11.4
PHB,1965-08-03,30,5.1,,0.53,35.549,16.68,-11.4
PHB,1965-08-03,40,5.3,,0.49,35.549,16.66,-11.4
PHB,1965-08-03,50,4.7,,0.47,35.549,16.65,-11.4
PHB,1965-08-03,75,3.3,,0.47,35.569,16.63,-11.4
PHB,1965-08-03,100,3,,0.5,35.589,16.57,-11.4
PHB,1965-08-11,0,2,,0.29,35.529,17.51,-11.4
PHB,1965-08-11,10,2,,0.29,35.529,17.4,-11.4
PHB,1965-08-11,20,2.5,,0.32,35.529,16.99,-11.4
PHB,1965-08-11,30,3.9,,0.39,35.529,16.46,-11.4
PHB,1965-08-11,40,5.4,,,35.529,16.09,-11.4
PHB,1965-08-11,50,5.6,,0.51,35.529,16.06,-11.4
PHB,1965-08-11,75,6.3,,0.51,35.519,15.81,-11.4
PHB,1965-08-11,100,7.1,,0.52,35.46,15.41,-11.4
PHB,1965-08-16,0,0.6,,0.19,35.549,17.74,-11.4
PHB,1965-08-16,10,0.5,,0.21,35.529,17.63,-11.4
PHB,1965-08-16,20,2.1,,0.33,35.529,17.01,-11.4
PHB,1965-08-16,30,5.6,,0.48,35.519,16.53,-11.4
PHB,1965-08-16,40,6.5,,0.52,35.519,15.97,-11.4
PHB,1965-08-16,50,7.2,,0.57,35.529,15.55,-11.4
PHB,1965-08-16,75,7.8,,0.57,35.44,14.74,-11.4
PHB,1965-08-16,100,7.8,,0.57,35.41,14.56,-11.4
PHB,1965-08-24,0,1.3,,0.29,35.609,16.73,-11.4
PHB,1965-08-24,10,1.2,,0.29,35.609,,-11.4
PHB,1965-08-24,20,1.4,,0.29,35.619,16.73,-11.4
PHB,1965-08-24,30,2.2,,0.29,35.619,16.67,-11.4
PHB,1965-08-24,40,3.2,,0.33,35.569,16.25,-11.4
PHB,1965-08-24,50,4.5,,0.39,35.549,15.89,-11.4
PHB,1965-08-24,75,9.3,,0.58,35.369,14.85,-11.4
PHB,1965-08-24,100,7.8,,0.54,35.41,14.72,-11.4
PHB,1965-08-30,0,0.3,,0.24,35.589,17.17,-11.4
PHB,1965-08-30,10,0.4,,0.23,35.609,17.17,-11.4
PHB,1965-08-30,20,0.3,,0.21,35.619,17.15,-11.4
PHB,1965-08-30,30,0.4,,0.23,35.619,17.15,-11.4
PHB,1965-08-30,40,0.9,,0.3,35.519,16.49,-11.4
PHB,1965-08-30,50,5.9,,0.55,35.44,15.73,-11.4
PHB,1965-08-30,75,8.3,,0.61,35.39,14.67,-11.4
PHB,1965-08-30,100,8.6,,,35.39,14.15,-11.4
PHB,1965-09-06,0,0.5,,0.22,35.5,16.87,-14.2
PHB,1965-09-06,10,0.6,,0.26,35.519,16.9,-14.2
PHB,1965-09-06,20,0.4,,0.25,35.529,16.77,-14.2
PHB,1965-09-06,30,0.5,,0.27,35.519,16.74,-14.2
PHB,1965-09-06,40,4.1,,0.43,35.5,16.08,-14.2
PHB,1965-09-06,50,7.9,,0.6,35.44,15.3,-14.2
PHB,1965-09-06,75,8.5,,0.63,35.349,14.14,-14.2
PHB,1965-09-06,100,8.2,,0.61,35.349,14.15,-14.2
PHB,1965-09-15,0,1.4,,0.22,35.48,16.81,-14.2
PHB,1965-09-15,10,1,,0.21,35.5,16.8,-14.2
PHB,1965-09-15,20,1,,0.22,35.46,16.8,-14.2
PHB,1965-09-15,30,1.1,,0.3,35.5,16.63,-14.2
PHB,1965-09-15,40,2.9,,0.39,35.48,16.09,-14.2
PHB,1965-09-15,50,5.4,,0.43,35.39,15.34,-14.2
PHB,1965-09-15,75,9.1,,0.64,35.349,14.37,-14.2
PHB,1965-09-15,100,9.4,,0.66,35.339,13.98,-14.2
PHB,1965-09-21,0,0.8,,0.19,35.549,16.97,-14.2
PHB,1965-09-21,10,0.3,,0.32,35.619,16.96,-14.2
PHB,1965-09-21,20,0.4,,0.2,35.68,16.97,-14.2
PHB,1965-09-21,30,3.4,,0.4,35.619,16.45,-14.2
PHB,1965-09-21,40,6.1,,0.46,35.589,15.66,-14.2
PHB,1965-09-21,50,8.7,,0.54,35.48,14.99,-14.2
PHB,1965-09-21,75,10.7,,0.64,35.39,13.96,-14.2
PHB,1965-09-21,100,10,,0.62,35.369,13.74,-14.2
PHB,1965-10-01,0,0.2,,0.16,35.609,17.89,-11.1
PHB,1965-10-01,10,0.2,,0.18,35.619,17.89,-11.1
PHB,1965-10-01,20,0.5,,0.17,35.589,17.77,-11.1
PHB,1965-10-01,30,0.2,,0.24,35.589,17.21,-11.1
PHB,1965-10-01,40,2.8,,0.36,35.569,16.55,-11.1
PHB,1965-10-01,50,6,,0.48,35.569,15.89,-11.1
PHB,1965-10-01,75,9.4,,0.63,35.5,14.73,-11.1
PHB,1965-10-01,100,9.7,,0.62,35.46,14.4,-11.1
PHB,1965-10-06,0,0.4,,0.24,35.64,17.39,-11.1
PHB,1965-10-06,10,0.4,,0.26,35.73,17.34,-11.1
PHB,1965-10-06,20,0.3,,0.25,35.71,17.35,-11.1
PHB,1965-10-06,30,0.4,,0.25,35.73,17.32,-11.1
PHB,1965-10-06,40,1.6,,0.28,35.68,17.02,-11.1
PHB,1965-10-06,50,1.3,,0.33,,16.86,-11.1
PHB,1965-10-06,75,3.4,,0.42,35.609,16.35,-11.1
PHB,1965-10-06,100,3.8,,0.42,35.609,16.25,-11.1
PHB,1965-10-11,0,0.2,,0.21,35.619,17.77,-11.1
PHB,1965-10-11,10,0.1,,0.23,35.68,17.7,-11.1
PHB,1965-10-11,20,0.2,,0.22,35.66,17.71,-11.1
PHB,1965-10-11,30,0.01,,0.22,35.64,17.68,-11.1
PHB,1965-10-11,40,0.1,,0.25,35.609,17.31,-11.1
PHB,1965-10-11,50,0.6,,0.27,35.619,16.78,-11.1
PHB,1965-10-11,75,4.8,,0.44,35.549,16,-11.1
PHB,1965-10-11,100,7.8,,0.57,35.44,15.29,-11.1
PHB,1965-10-21,0,0.3,,0.25,35.5,17.08,-11.1
PHB,1965-10-21,10,0.4,,0.25,35.5,17.08,-11.1
PHB,1965-10-21,20,0.2,,0.25,35.5,17.07,-11.1
PHB,1965-10-21,30,0.4,,0.28,35.49,17.07,-11.1
PHB,1965-10-21,40,0.5,,0.28,35.48,17.01,-11.1
PHB,1965-10-21,50,0.6,,0.29,35.48,16.88,-11.1
PHB,1965-10-21,75,1.4,,0.37,35.48,16.57,-11.1
PHB,1965-10-21,100,3.8,,0.4,35.44,16.08,-11.1
PHB,1965-10-25,0,0.01,,0.2,35.299,17.63,-11.1
PHB,1965-10-25,10,0.1,,0.19,35.319,17.6,-11.1
PHB,1965-10-25,20,0.1,,0.21,35.349,17.51,-11.1
PHB,1965-10-25,30,0.01,,0.21,35.48,17.22,-11.1
PHB,1965-10-25,40,0.3,,0.22,35.5,17.15,-11.1
PHB,1965-10-25,50,0.8,,0.24,35.5,17.03,-11.1
PHB,1965-10-25,75,5.7,,0.46,35.43,16.01,-11.1
PHB,1965-10-25,100,12,,0.68,35.23,13.43,-11.1
PHB,1965-11-03,0,0.2,,0.14,35.25,19.54,-17.9
PHB,1965-11-03,10,0.01,,0.18,35.39,18.28,-17.9
PHB,1965-11-03,20,0.01,,0.2,35.39,18.27,-17.9
PHB,1965-11-03,30,0.01,,0.2,35.39,18.25,-17.9
PHB,1965-11-03,40,0.7,,0.25,35.39,17.63,-17.9
PHB,1965-11-03,50,1.8,,0.32,35.44,17.12,-17.9
PHB,1965-11-03,75,6.5,,0.55,35.39,15.52,-17.9
PHB,1965-11-03,100,9.5,,0.63,35.349,14.27,-17.9
PHB,1965-11-08,0,0.2,,0.17,35.299,19.05,-17.9
PHB,1965-11-08,10,0.2,,0.16,35.39,19.03,-17.9
PHB,1965-11-08,20,0.1,,0.16,35.41,18.98,-17.9
PHB,1965-11-08,30,0.2,,0.19,35.41,18.64,-17.9
PHB,1965-11-08,40,0.9,,0.22,35.41,18.25,-17.9
PHB,1965-11-08,50,2.3,,0.29,35.44,17.54,-17.9
PHB,1965-11-08,75,8.8,,0.54,35.44,15.44,-17.9
PHB,1965-11-08,100,11.1,,0.69,35.319,13.93,-17.9
PHB,1965-11-15,0,0.1,,,35.48,19.13,-17.9
PHB,1965-11-15,10,0.3,,0.16,35.48,18.87,-17.9
PHB,1965-11-15,20,0.6,,0.2,35.43,17.84,-17.9
PHB,1965-11-15,30,2,,0.3,35.41,17.53,-17.9
PHB,1965-11-15,40,7.4,,0.48,35.39,16.84,-17.9
PHB,1965-11-15,50,9.4,,0.6,35.39,16.42,-17.9
PHB,1965-11-15,75,9.3,,0.6,35.39,15.23,-17.9
PHB,1965-11-15,100,11,,0.62,35.39,14.4,-17.9
PHB,1965-11-23,0,0.2,,0.09,35.569,19.17,-17.9
PHB,1965-11-23,10,0.1,,0.15,35.569,18.89,-17.9
PHB,1965-11-23,20,0.1,,0.17,35.5,18.5,-17.9
PHB,1965-11-23,30,0.5,,0.26,35.46,18.15,-17.9
PHB,1965-11-23,40,0.5,,0.4,35.48,17.97,-17.9
PHB,1965-11-23,50,2.1,,0.38,35.46,17.14,-17.9
PHB,1965-11-23,75,7.2,,0.51,35.44,16.03,-17.9
PHB,1965-11-23,100,11.6,,0.64,35.39,14.31,-17.9
PHB,1965-12-07,0,0.2,,0.15,35.349,18.94,1.6
PHB,1965-12-07,10,0.2,,,35.369,18.6,1.6
PHB,1965-12-07,20,,,,35.369,16.37,1.6
PHB,1965-12-07,30,,,,35.39,15.19,1.6
PHB,1965-12-07,40,,,0.65,35.39,15.06,1.6
PHB,1965-12-07,50,10.2,,0.65,35.39,15.04,1.6
PHB,1965-12-07,75,10.8,,0.66,35.43,14.93,1.6
PHB,1965-12-07,100,12.7,,0.75,35.39,14.46,1.6
PHB,1965-12-13,0,0.2,,0.09,35.41,19.84,1.6
PHB,1965-12-13,10,0.2,,0.11,35.41,19.74,1.6
PHB,1965-12-13,20,0.01,,0.1,35.41,19.33,1.6
PHB,1965-12-13,30,2.7,,0.39,35.41,16.68,1.6
PHB,1965-12-13,40,,,0.63,35.299,14.56,1.6
PHB,1965-12-13,50,,,0.71,35.279,14.35,1.6
PHB,1965-12-13,75,12,,0.68,35.279,14.33,1.6
PHB,1965-12-13,100,11.6,,0.71,35.279,14.35,1.6
PHB,1965-12-20,0,0.3,,0.15,35.589,19.61,1.6
PHB,1965-12-20,10,0.2,,0.14,35.609,19.63,1.6
PHB,1965-12-20,20,0.2,,0.14,35.609,19.63,1.6
PHB,1965-12-20,30,0.1,,0.17,35.609,19.61,1.6
PHB,1965-12-20,40,0.3,,0.17,35.519,18.98,1.6
PHB,1965-12-20,50,2.6,,0.41,35.569,17.76,1.6
PHB,1965-12-20,75,4.6,,0.55,35.41,16.09,1.6
PHB,1965-12-20,100,7.1,,0.72,35.299,14.72,1.6
PHB,1966-01-06,0,0.5,,0.17,35.534,21.89,-12
PHB,1966-01-06,10,0.3,,0.12,35.534,21.88,-12
PHB,1966-01-06,20,0.1,,0.14,35.57,19.98,-12
PHB,1966-01-06,30,0.1,,0.2,35.534,18.63,-12
PHB,1966-01-06,40,2.7,,0.39,35.534,17.54,-12
PHB,1966-01-06,50,4.2,,0.47,35.516,17.03,-12
PHB,1966-01-06,75,6,,0.57,35.444,15.78,-12
PHB,1966-01-06,100,7.9,,0.62,35.407,15.51,-12
PHB,1966-01-14,0,0.2,,0.14,35.632,22.6,-12
PHB,1966-01-14,0,0.3,,0.14,35.608,22.6,-12
PHB,1966-01-14,0,0.4,,0.13,35.618,22.85,-12
PHB,1966-01-14,0,0.5,,0.12,35.615,22.79,-12
PHB,1966-01-14,10,0.4,,0.18,35.576,21.2,-12
PHB,1966-01-14,20,1,,0.27,35.491,19.24,-12
PHB,1966-01-14,30,3.4,,0.45,35.436,16.36,-12
PHB,1966-01-14,40,5.7,,0.56,35.45,15.96,-12
PHB,1966-01-14,50,1.7,,0.38,35.553,18.39,-12
PHB,1966-01-14,50,3.5,,0.47,35.528,17.93,-12
PHB,1966-01-14,50,6.4,,0.68,35.415,15.59,-12
PHB,1966-01-14,50,6.8,,0.66,35.43,15.65,-12
PHB,1966-01-14,75,1.4,,0.31,35.548,17.47,-12
PHB,1966-01-14,75,3.8,,0.44,35.538,16.89,-12
PHB,1966-01-14,75,8.2,,0.71,35.34,14.45,-12
PHB,1966-01-14,75,8.3,,0.72,35.355,14.73,-12
PHB,1966-01-14,100,5.5,,0.55,35.471,16.27,-12
PHB,1966-01-14,100,5.6,,0.53,35.471,16.14,-12
PHB,1966-01-14,100,9.8,,0.8,35.191,12.98,-12
PHB,1966-01-14,100,9.9,,0.8,35.23,13.32,-12
PHB,1966-01-18,0,0.5,,0.2,35.517,21.34,-12
PHB,1966-01-18,10,0.3,,0.21,35.55,21,-12
PHB,1966-01-18,20,0.4,,0.21,35.516,19.45,-12
PHB,1966-01-18,30,1.7,,0.4,35.473,17.34,-12
PHB,1966-01-18,40,6.7,,0.6,35.426,15.92,-12
PHB,1966-01-18,50,7.3,,0.67,35.421,15.56,-12
PHB,1966-01-18,75,9.3,,0.71,35.352,14.69,-12
PHB,1966-01-18,100,10.3,,0.78,35.233,13.42,-12
PHB,1966-02-01,0,0.1,,0.12,35.583,22.04,-4.1
PHB,1966-02-01,0,0.2,,0.14,35.593,22.57,-4.1
PHB,1966-02-01,0,0.2,,0.17,35.566,22.21,-4.1
PHB,1966-02-01,0,0.4,,0.24,35.528,21.78,-4.1
PHB,1966-02-01,10,0.3,,0.2,35.536,21.39,-4.1
PHB,1966-02-01,20,0.5,,0.2,35.536,20.79,-4.1
PHB,1966-02-01,30,2.1,,0.4,35.478,18,-4.1
PHB,1966-02-01,40,5.1,,0.55,35.417,16.26,-4.1
PHB,1966-02-01,50,0.4,,0.26,35.516,19.81,-4.1
PHB,1966-02-01,50,0.5,,0.55,35.472,17.65,-4.1
PHB,1966-02-01,50,6.2,,0.59,35.451,17.18,-4.1
PHB,1966-02-01,50,7,,0.65,35.39,15.4,-4.1
PHB,1966-02-01,75,0.3,,0.57,35.444,16.39,-4.1
PHB,1966-02-01,75,5.7,,0.57,35.457,16.19,-4.1
PHB,1966-02-01,75,7.1,,0.69,35.353,14.82,-4.1
